Estrato,Cong,Nroviv,Miembro,RelPar,Sexo,Edad,Salud,Educa,PEA,Ocup
1,1,1,1,Jefe/a,1,58,0,6,1,1
1,1,1,2,CONYUGE,2,53,0,6,0,0
1,1,1,3,HIJO,1,10,0,2,0,0
1,1,2,1,Jefe/a,1,42,0,7,1,1
1,1,3,1,Jefe/a,1,49,0,9,1,1
1,1,3,2,CONYUGE,2,48,0,7,1,1
1,1,3,3,HIJO,1,20,1,9,1,1
1,1,3,4,HIJO,1,19,0,5,0,0
1,1,4,1,Jefe/a,1,42,0,8,1,0
1,1,4,2,CONYUGE,2,23,0,7,0,0
1,1,4,3,HIJASTRO,1,7,0,2,0,0
1,1,4,4,HIJASTRO,2,8,0,2,0,0
1,1,4,5,HIJASTRO,2,1,0,99,0,0
1,1,5,1,Jefe/a,2,40,0,8,0,0
1,1,5,2,HIJA,2,7,0,2,0,0
1,1,5,3,HIJA,2,3,0,99,0,0
1,1,5,4,CONYUGE,1,31,0,6,1,1
1,1,6,1,Jefe/a,1,35,1,10,1,1
1,1,6,2,CONYUGE,2,35,1,10,1,0
1,1,6,3,HIJO,1,4,1,99,0,0
1,1,7,1,Jefe/a,2,51,1,7,1,1
1,1,7,2,hija,2,25,1,5,1,0
1,1,8,1,Jefe/a,1,71,1,6,0,0
1,1,9,1,Jefe/a,1,34,0,7,1,1
1,1,9,2,conyuge,2,26,0,7,0,0
1,1,9,3,AMIGA,2,23,0,7,1,0
1,1,9,4,HIJA,2,4,0,99,0,0
1,1,9,5,HIJA,2,3,0,99,0,0
1,1,9,6,HIJA,1,2,0,99,0,0
1,1,9,7,NO FAMILIA,2,0,0,99,0,0
1,1,10,1,Jefe/a,1,79,1,6,0,0
1,1,10,2,conyuge,2,83,1,6,0,0
1,1,10,3,hija,2,41,1,9,1,1
1,1,10,4,nieto,1,10,1,2,0,0
1,1,10,5,nieto,1,7,1,2,0,0
1,1,11,1,Jefe/a,1,26,0,9,1,1
1,1,11,2,CONYUGE,2,27,0,9,1,1
1,1,11,3,HIJO,1,4,0,99,0,0
1,1,12,1,Jefe/a,1,69,1,7,0,0
1,1,12,2,CONYUGE,2,63,1,6,0,0
1,1,13,1,Jefe/a,1,40,0,7,1,1
1,1,13,2,CONYUGE,2,37,0,6,0,0
1,1,13,3,HIJO,1,22,0,7,0,0
1,1,13,4,HIJO,1,14,0,2,0,0
1,1,13,5,HIJO,1,13,0,2,0,0
1,1,13,6,HIJA,2,5,0,0,0,0
1,1,14,1,Jefe/a,2,22,1,8,0,0
1,1,14,2,HIJO,2,7,1,2,0,0
1,1,14,3,HIJO,2,3,1,99,0,0
1,1,15,1,Jefe/a,2,62,0,7,1,1
1,1,15,2,HERMANO,1,72,1,7,0,0
1,1,16,1,Jefe/a,1,39,0,8,1,1
1,1,16,2,CONYUGE,2,38,0,7,1,1
1,1,16,3,HIJA,2,7,0,2,0,0
1,1,17,1,Jefe/a,1,40,0,8,1,1
1,1,17,2,CONYUGE,2,37,0,7,1,1
1,1,17,3,HIJO,1,21,0,8,1,1
1,1,17,4,HIJO,1,20,0,7,1,0
1,1,17,5,HIJO,1,18,0,7,1,0
1,1,17,6,HIJO,1,17,0,7,0,0
1,1,17,7,HIJO,2,13,0,2,0,0
1,1,17,8,HIJO,2,9,0,2,0,0
1,1,17,9,HIJO,1,3,0,99,0,0
1,1,17,10,HIJO,2,1,0,99,0,0
1,1,18,1,Jefe/a,1,37,0,8,1,1
1,1,18,2,CONYUGE,2,37,0,8,1,1
1,1,18,3,HIJO,1,12,0,2,0,0
1,1,18,4,HIJA,2,7,0,2,0,0
1,1,18,5,HIJA,2,3,0,99,0,0
1,1,19,1,Jefe/a,1,54,1,7,1,1
1,1,19,2,conyuge,2,46,1,7,0,0
1,1,19,3,hijo,1,21,1,4,1,1
1,1,19,4,hijo,1,16,1,3,0,0
1,1,19,5,hijo,1,12,1,2,0,0
1,1,20,1,Jefe/a,2,77,1,6,0,0
1,1,21,1,Jefe/a,1,53,1,6,0,0
1,1,22,1,Jefe/a,1,73,1,7,0,0
1,1,22,2,CONYUGE,2,63,0,6,0,0
1,1,23,1,Jefe/a,1,54,1,6,1,0
1,1,23,2,CONYUGE,2,50,1,6,1,1
1,1,24,1,Jefe/a,1,47,1,7,1,1
1,1,24,2,conyuge,2,48,1,7,1,1
1,1,24,3,hijo,1,20,1,7,1,1
1,1,24,4,nuera,2,23,0,7,0,0
1,1,25,1,Jefe/a,1,32,1,7,1,1
1,1,25,2,CONYUGE,2,28,1,8,0,0
1,1,25,3,HIJA,2,9,1,2,0,0
1,1,25,4,HIJO,1,7,1,2,0,0
1,1,25,5,HIJA,2,1,1,99,0,0
1,1,26,1,Jefe/a,1,47,1,7,1,1
1,1,26,2,CONYUGE,2,37,1,7,0,0
1,1,26,3,HIJO,1,18,0,8,1,1
1,1,26,4,HIJO,1,15,1,3,0,0
1,1,26,5,HIJO,2,13,1,2,0,0
1,1,26,6,HIJO,1,9,1,2,0,0
1,1,26,7,HIJO,2,8,1,2,0,0
1,1,26,8,HIJO,1,4,1,99,0,0
1,1,26,9,HIJO,2,0,1,99,0,0
1,1,27,1,Jefe/a,2,54,1,7,1,1
1,1,28,1,Jefe/a,1,23,1,8,1,1
1,1,28,2,CONYUGE,2,23,1,6,0,0
1,1,28,3,HIJA,2,3,1,99,0,0
1,1,28,4,HIJO,1,0,1,99,0,0
1,1,29,1,Jefe/a,1,31,0,6,1,1
1,1,29,2,conyuge,2,35,0,6,0,0
1,1,29,3,hijo,1,6,0,2,0,0
1,1,29,4,hijo,1,4,0,99,0,0
1,1,29,5,hija,2,2,0,99,0,0
1,1,30,1,Jefe/a,1,23,1,7,1,1
1,1,30,2,CONYUGE,2,22,1,7,0,0
1,1,30,3,HIJO,1,3,1,99,0,0
1,1,30,4,HIJO,1,1,1,99,0,0
1,1,31,1,Jefe/a,1,67,1,9,0,0
1,1,32,1,Jefe/a,1,60,1,6,1,1
1,1,32,2,CONYUGE,2,57,1,6,0,0
1,1,32,3,HIJA,2,34,1,8,1,1
1,1,32,4,HIJO,1,18,1,3,0,0
1,1,32,5,NIETA,2,0,1,99,0,0
1,1,33,1,Jefe/a,1,32,0,7,1,1
1,1,33,2,conyuge,2,26,0,8,1,1
1,1,33,3,hija,2,12,0,2,0,0
1,1,33,4,hija,2,10,0,2,0,0
1,1,33,5,hijo,1,7,0,2,0,0
1,1,33,6,hijo,1,6,0,2,0,0
1,1,34,1,Jefe/a,1,31,1,7,1,1
1,1,34,2,CONYUGE,2,29,1,7,1,1
1,1,34,3,HIJO,1,6,1,2,0,0
1,1,35,1,Jefe/a,1,77,1,6,0,0
1,1,35,2,CONYUGE,2,71,1,6,0,0
1,1,36,1,Jefe/a,1,28,0,9,1,1
1,1,36,2,AMIGO,1,25,0,9,1,0
1,1,37,1,Jefe/a,1,70,0,6,0,0
1,1,37,2,conyuge,2,43,0,6,1,1
1,1,38,1,Jefe/a,1,44,0,9,1,1
1,1,38,2,conyugue,2,43,0,7,1,1
1,1,38,3,hijo,1,20,0,8,1,1
1,1,38,4,hija,2,18,0,3,0,0
1,1,39,1,Jefe/a,1,50,1,6,1,1
1,1,39,2,CONYUGE,2,47,1,7,0,0
1,1,39,3,HIJA,2,22,0,8,1,0
1,1,39,4,HIJO,1,23,0,8,1,0
1,1,39,5,NUERA,2,20,1,9,1,0
1,1,39,6,NIETO,1,5,0,1,0,0
1,1,39,7,NIETA,2,4,0,99,0,0
1,1,39,8,NIETO,1,3,0,99,0,0
1,1,40,1,Jefe/a,1,42,0,6,1,1
1,1,40,2,hija,2,20,0,8,0,0
1,1,40,3,nieto,1,3,0,99,0,0
1,1,40,4,nieta,2,0,0,99,0,0
1,1,41,1,Jefe/a,1,44,1,6,1,1
1,1,41,2,CONYUGE,2,37,1,6,0,0
1,1,41,3,HIJO,1,19,1,3,1,0
1,1,41,4,HIJO,1,18,1,7,1,0
1,1,41,5,HIJO,2,16,1,2,1,0
1,1,41,6,HIJO,2,15,1,2,0,0
1,1,42,1,Jefe/a,1,34,1,8,1,1
1,1,42,2,CONYUGE,2,33,1,3,1,1
1,1,42,3,HIJASTRA,2,14,1,2,0,0
1,1,42,4,HIJO,1,9,1,2,0,0
1,1,43,1,Jefe/a,1,55,0,0,1,1
1,1,43,2,conyuge,2,53,0,8,0,0
1,1,44,1,Jefe/a,1,24,1,8,1,1
1,1,44,2,CONYUGE,2,21,0,8,1,1
1,1,45,1,Jefe/a,1,35,1,7,1,1
1,1,45,2,CONYUGE,2,37,1,8,1,1
1,1,45,3,HIJASTRA,2,15,1,3,0,0
1,1,45,4,HIJO,1,13,1,2,0,0
1,1,45,5,HIJO,1,9,1,2,0,0
1,1,46,1,Jefe/a,2,70,0,0,0,0
1,1,47,1,Jefe/a,2,27,0,7,1,1
1,1,47,2,HERMANA,2,14,1,2,0,0
1,1,48,1,Jefe/a,2,29,1,10,1,1
1,1,48,2,HIJA,2,4,1,99,0,0
1,1,49,1,Jefe/a,1,45,0,7,1,1
1,1,49,2,CONYUGE,2,43,0,7,0,0
1,1,49,3,HIJA,2,19,0,2,0,0
1,1,49,4,HIJA,2,16,0,3,0,0
1,1,50,1,Jefe/a,2,58,1,7,1,0
1,1,50,2,HIJO,1,19,0,7,1,1
1,1,51,1,Jefe/a,1,60,0,7,1,1
1,1,51,2,CONYUGE,2,40,0,7,0,0
1,1,51,3,HIJO,1,13,0,2,0,0
1,1,51,4,HIJA,2,0,0,99,0,0
1,1,52,1,Jefe/a,1,43,1,8,1,1
1,1,52,2,CONYUGE,2,44,1,8,0,0
1,1,52,3,HIJO,1,21,1,9,1,1
1,1,52,4,HIJO,1,17,1,2,1,1
1,1,52,5,HIJO,1,12,1,2,0,0
1,1,53,1,Jefe/a,1,50,0,7,1,1
1,1,53,2,HIJO,1,10,0,2,0,0
1,1,53,3,HIJA,2,9,0,2,0,0
1,1,53,4,HIJO,1,7,0,2,0,0
1,1,54,1,Jefe/a,1,55,0,6,1,1
1,1,55,1,Jefe/a,1,57,1,7,0,0
1,1,55,2,CONYUGE,2,53,0,8,1,1
1,1,55,3,NO FLIAR,2,75,1,7,0,0
1,1,56,1,Jefe/a,1,82,1,6,0,0
1,1,56,2,conyuge,2,74,1,0,0,0
1,1,56,3,hijo,1,44,1,8,1,1
1,1,57,1,Jefe/a,1,44,0,7,1,0
1,1,57,2,conyuge,2,40,0,7,1,0
1,1,57,3,hija,2,22,0,8,0,0
1,1,57,4,hija,2,18,0,5,0,0
1,1,57,5,hijo,1,17,0,3,0,0
1,1,57,6,nieta,2,2,0,99,0,0
1,1,58,1,Jefe/a,2,45,1,7,1,1
1,1,58,2,hija,2,14,1,7,0,0
1,1,58,3,hijo,1,13,1,2,0,0
1,1,58,4,primo,1,36,0,6,1,1
1,1,58,5,nieta,2,0,1,99,0,0
1,1,59,1,Jefe/a,1,37,1,7,1,1
1,1,59,2,conyuge,2,30,1,9,1,1
1,1,59,3,hija,2,6,1,2,0,0
1,1,59,4,hijo,1,0,1,99,0,0
1,1,60,1,Jefe/a,2,73,0,6,0,0
1,1,60,2,hijo,1,27,0,7,1,1
1,1,61,1,Jefe/a,1,41,1,7,1,1
1,1,61,2,conyuge,2,39,1,7,0,0
1,1,61,3,hijo,1,16,1,3,0,0
1,1,61,4,hijo,1,12,1,2,0,0
1,1,61,5,hijo,1,8,1,2,0,0
1,1,62,1,Jefe/a,1,39,1,7,1,1
1,1,62,2,conyuge,2,45,1,10,0,0
1,1,62,3,hijo,1,11,1,2,0,0
1,1,62,4,hijo,1,9,1,2,0,0
1,1,63,1,Jefe/a,1,37,0,8,1,1
1,1,63,2,conyuge,2,30,0,8,0,0
1,1,63,3,hijo,1,10,0,2,0,0
1,1,63,4,hijo,1,7,0,2,0,0
1,1,63,5,hijo,2,4,0,99,0,0
1,1,64,1,Jefe/a,1,72,1,7,0,0
1,1,64,2,conyuge,2,62,1,10,1,1
1,1,65,1,Jefe/a,1,53,0,6,1,0
1,1,65,2,conyuge,2,52,0,7,0,0
1,1,65,3,hijo,1,22,0,7,1,1
1,1,65,4,hijo,1,21,0,7,1,1
1,1,65,5,hija,2,27,0,7,1,1
1,1,65,6,hijo,1,29,0,7,1,1
1,1,65,7,nieto,1,4,0,99,0,0
1,1,66,1,Jefe/a,1,43,0,6,1,1
1,1,66,2,CONYUGE,2,40,0,8,1,1
1,1,66,3,HIJO,1,19,1,7,1,1
1,1,66,4,HIJO,1,17,0,7,1,1
1,1,66,5,HIJO,2,14,0,2,0,0
1,1,67,1,Jefe/a,1,44,1,10,1,1
1,1,67,2,CONYUGE,2,46,1,9,0,0
1,1,67,3,HIJO,1,11,1,2,0,0
1,1,68,1,Jefe/a,2,62,1,9,1,1
1,1,68,2,hija,2,34,1,4,1,1
1,1,68,3,nieto,1,15,1,3,1,0
1,1,68,4,nieto,1,7,1,2,0,0
1,1,69,1,Jefe/a,1,33,0,7,1,1
1,1,69,2,conyuge,2,19,0,7,0,0
1,1,70,1,Jefe/a,1,34,0,7,1,1
1,1,70,2,CONYUGE,2,28,0,10,1,1
1,1,70,3,HIJA,2,3,0,99,0,0
1,1,71,1,Jefe/a,1,56,1,7,1,0
1,1,71,2,conyuge,2,52,1,10,1,1
1,1,72,1,Jefe/a,2,72,1,6,0,0
1,1,72,2,hijo,1,37,0,9,1,1
1,1,72,3,hijo,2,39,1,8,1,1
1,1,73,1,Jefe/a,1,32,0,8,1,1
1,1,73,2,conyuge,2,26,1,7,1,1
1,1,74,1,Jefe/a,1,58,0,6,1,0
1,1,74,2,conyuge,2,65,1,8,0,0
1,1,75,1,Jefe/a,1,82,1,7,0,0
1,1,75,2,conyuge,2,79,1,6,0,0
1,1,76,1,Jefe/a,1,50,1,8,1,1
1,1,76,2,conyuge,2,49,1,10,0,0
1,1,76,3,hijo,1,14,1,2,0,0
1,1,77,1,Jefe/a,2,71,1,7,0,0
1,1,77,2,nieta,2,20,0,9,1,1
1,1,77,3,nieta,2,18,0,3,1,0
1,1,77,4,amiga,2,18,0,3,0,0
1,1,78,1,Jefe/a,1,70,1,6,0,0
1,1,78,2,conyuge,2,68,1,6,0,0
1,1,78,3,nieta,2,14,1,2,0,0
1,1,78,4,nieto,1,17,1,3,0,0
1,1,78,5,yerno,1,43,0,8,1,1
1,1,79,1,Jefe/a,2,46,0,7,1,1
1,1,79,2,hija,2,21,0,4,1,0
1,1,79,3,hija,2,18,0,3,1,1
1,1,79,4,nieto,1,1,0,99,0,0
1,1,80,1,Jefe/a,2,33,1,7,0,0
1,1,80,2,HIJA,2,13,1,2,0,0
1,1,80,3,HIJA,2,11,1,2,0,0
1,1,80,4,HIJA,2,8,1,2,0,0
1,1,80,5,HIJA,2,5,1,1,0,0
1,1,81,1,Jefe/a,1,37,0,7,1,1
1,1,81,2,CONYUGE,2,30,0,9,1,1
1,1,81,3,HIJA,2,5,0,1,0,0
1,1,81,4,MADRE,2,59,1,6,1,1
1,1,82,1,Jefe/a,1,48,1,7,1,1
1,1,82,2,CONYUGE,2,43,1,7,0,0
1,1,82,3,HIJO,1,17,1,3,1,0
1,1,83,1,Jefe/a,1,55,1,7,0,0
1,1,83,2,conyuge,2,49,1,8,1,1
1,1,83,3,hijo,1,19,1,8,0,0
1,1,83,4,hijo,1,26,1,3,1,0
1,1,84,1,Jefe/a,1,65,1,8,0,0
1,1,84,2,CONYUGE,2,67,1,7,0,0
1,1,84,3,HIJO,1,35,0,7,1,1
1,1,85,1,Jefe/a,1,49,1,7,1,1
1,1,85,2,CONYUGE,2,43,1,7,1,1
1,1,85,3,HIJA,2,10,1,2,0,0
1,1,85,4,HIJO,1,18,1,8,0,0
1,1,86,1,Jefe/a,1,39,1,8,1,1
1,1,86,2,CONYUGE,2,43,1,9,1,1
1,1,86,3,HIJA,2,1,1,99,0,0
1,1,87,1,Jefe/a,2,76,1,6,0,0
1,1,88,1,Jefe/a,1,64,1,7,1,1
1,1,88,2,conyuge,2,60,1,7,0,0
1,1,88,3,nieta,2,11,1,2,0,0
1,1,89,1,Jefe/a,1,49,0,7,1,0
1,1,89,2,CONYUGE,2,42,0,7,0,0
1,1,89,3,HIJO,1,19,0,9,1,1
1,1,89,4,HIJO,1,17,0,3,0,0
1,1,89,5,HIJA,2,10,0,2,0,0
1,1,90,1,Jefe/a,1,47,1,7,1,0
1,1,90,2,CONYUGE,2,52,1,10,1,1
1,1,90,3,HIJA,2,23,1,4,0,0
1,1,90,4,HIJA,2,18,1,3,0,0
1,2,1,1,Jefe/a,1,49,1,8,1,1
1,2,1,2,conyuge,2,44,1,3,1,1
1,2,1,3,hija,2,22,1,8,1,1
1,2,1,4,hija,2,19,1,8,0,0
1,2,1,5,hija,1,15,1,7,0,0
1,2,1,6,hija,2,13,1,2,0,0
1,2,1,7,hijo,1,10,1,2,0,0
1,2,1,8,yerno,1,19,1,8,1,1
1,2,1,9,nieto,2,1,1,99,0,0
1,2,1,10,nieto,2,1,1,99,0,0
1,2,2,1,Jefe/a,2,38,0,7,1,1
1,2,2,2,hijo,1,19,1,4,1,1
1,2,2,3,hijo,1,17,1,3,0,0
1,2,2,4,hija,2,14,1,2,0,0
1,2,2,5,hijo,1,8,0,2,0,0
1,2,2,6,hija,2,7,0,2,0,0
1,2,3,1,Jefe/a,1,30,0,7,1,1
1,2,4,1,Jefe/a,1,35,1,7,1,1
1,2,4,2,CONYUGE,2,29,1,7,0,0
1,2,4,3,HIJA,2,11,1,2,0,0
1,2,5,1,Jefe/a,2,56,0,6,1,1
1,2,5,2,hija,2,26,0,10,1,0
1,2,5,3,HIJO,1,20,0,8,1,0
1,2,5,4,NIETA,2,5,1,1,0,0
1,2,6,1,Jefe/a,1,49,1,7,1,1
1,2,6,2,CONYUGE,2,43,1,10,1,1
1,2,6,3,HIJO,1,16,1,3,0,0
1,2,6,4,HIJO,1,11,1,2,0,0
1,2,7,1,Jefe/a,1,43,1,7,1,1
1,2,7,2,conyuge,2,35,1,7,0,0
1,2,7,3,hija,2,17,1,8,0,0
1,2,7,4,hija,2,12,1,2,0,0
1,2,7,5,hija,2,1,1,99,0,0
1,2,8,1,Jefe/a,1,77,1,0,0,0
1,2,8,2,NIETO,1,21,0,9,1,0
1,2,9,1,Jefe/a,1,47,1,8,1,1
1,2,9,2,conyuge,2,43,1,7,1,1
1,2,9,3,hija,2,24,1,9,1,1
1,2,9,4,hija,2,20,1,5,0,0
1,2,9,5,hija,2,19,1,4,0,0
1,2,10,1,Jefe/a,1,28,1,7,1,1
1,2,10,2,CONYUGE,2,25,1,7,0,0
1,2,10,3,HIJO,1,5,1,1,0,0
1,2,10,4,HIJO,1,0,1,99,0,0
1,2,11,1,Jefe/a,1,54,0,6,1,1
1,2,11,2,conyuge,2,49,0,6,1,1
1,2,11,3,hija,2,29,0,8,1,1
1,2,11,4,yerno,1,32,0,7,1,1
1,2,11,5,nieta,2,12,0,2,0,0
1,2,11,6,nieto,1,3,0,99,0,0
1,2,12,1,Jefe/a,2,70,1,6,0,0
1,2,12,2,hija,2,51,1,9,0,0
1,2,12,3,nieto,1,31,0,9,1,1
1,2,13,1,Jefe/a,1,28,0,8,1,1
1,2,13,2,conyge,2,24,0,8,1,1
1,2,13,3,hijo,1,6,0,2,0,0
1,2,13,4,hijo,1,3,0,99,0,0
1,2,13,5,hija,2,2,0,99,0,0
1,2,14,1,Jefe/a,1,55,1,6,1,0
1,2,14,2,conyuge,2,46,1,7,1,1
1,2,15,1,Jefe/a,1,33,1,10,1,1
1,2,15,2,CONYUGE,2,30,1,4,1,1
1,2,15,3,HIJO,1,4,1,99,0,0
1,2,16,1,Jefe/a,2,41,1,9,0,0
1,2,16,2,hija,2,14,1,2,0,0
1,2,16,3,hija,2,7,1,2,0,0
1,2,16,4,hijo,1,5,1,1,0,0
1,2,17,1,Jefe/a,1,56,1,7,1,1
1,2,17,2,conyuge,2,48,1,8,1,1
1,2,18,1,Jefe/a,1,32,0,8,1,1
1,2,18,2,conyuge,2,31,0,7,0,0
1,2,18,3,hijo,2,11,0,2,0,0
1,2,18,4,hijo,2,9,0,2,0,0
1,2,18,5,hijo,1,7,0,2,0,0
1,2,18,6,hijo,1,4,0,99,0,0
1,2,19,1,Jefe/a,1,28,1,8,1,1
1,2,19,2,CONYUGE,2,29,1,9,1,1
1,2,19,3,HIJO,1,5,1,1,0,0
1,2,19,4,HIJO,1,0,1,99,0,0
1,2,20,1,Jefe/a,1,48,1,8,1,1
1,2,20,2,CONYUGE,2,40,1,7,1,1
1,2,20,3,HIJO,1,20,1,4,1,0
1,2,20,4,HIJA,2,18,1,4,0,0
1,2,21,1,Jefe/a,1,80,1,6,0,0
1,2,21,2,conyuge,2,77,1,6,0,0
1,2,22,1,Jefe/a,2,26,1,10,1,1
1,2,22,2,CONYUGE,1,25,1,8,1,1
1,2,23,1,Jefe/a,1,50,0,8,1,1
1,2,23,2,conyuge,2,46,0,6,1,1
1,2,23,3,sobrino,1,15,0,3,0,0
1,2,24,1,Jefe/a,1,32,1,7,1,1
1,2,24,2,conyuge,2,27,1,7,0,0
1,2,24,3,hijo,1,5,1,1,0,0
1,2,24,4,hijo,1,0,1,99,0,0
1,2,25,1,Jefe/a,1,33,0,8,1,1
1,2,25,2,CONYUGE,2,22,0,8,0,0
1,2,25,3,HIJA,2,1,0,99,0,0
1,2,25,4,CUNADA,2,21,0,3,1,1
1,2,26,1,Jefe/a,1,47,1,7,1,1
1,2,26,2,CONYUGE,2,39,1,3,0,0
1,2,26,3,HIJA,2,20,1,4,0,0
1,2,27,1,Jefe/a,1,46,0,6,1,1
1,2,27,2,CONYUGE,2,48,0,7,0,0
1,2,27,3,HIJA,2,20,0,3,1,1
1,2,27,4,HIJO,1,19,0,3,1,1
1,2,27,5,HIJA,2,13,0,2,0,0
1,2,28,1,Jefe/a,2,78,1,6,0,0
1,2,29,1,Jefe/a,1,25,0,7,1,1
1,2,29,2,conyuge,2,21,0,7,0,0
1,2,29,3,hijo,1,5,0,1,0,0
1,2,29,4,hijo,2,3,0,99,0,0
1,2,29,5,hijo,2,2,0,99,0,0
1,2,30,1,Jefe/a,1,45,0,7,1,1
1,2,30,2,conyuge,2,46,0,7,0,0
1,2,30,3,hijo,1,10,0,2,0,0
1,2,30,4,hija,2,5,0,1,0,0
1,2,30,5,madre,2,72,1,6,0,0
1,2,31,1,Jefe/a,1,24,0,8,1,1
1,2,32,1,Jefe/a,1,74,1,7,0,0
1,2,32,2,CONYUGE,2,66,1,7,0,0
1,2,32,3,HIJA,2,43,0,7,0,0
1,2,32,4,HIJO,1,28,0,7,1,0
1,2,32,5,NIETA,2,17,0,3,0,0
1,2,33,1,Jefe/a,1,45,1,7,1,1
1,2,33,2,CONYUGE,2,40,1,10,1,1
1,2,33,3,HIJA,2,11,1,2,0,0
1,2,33,4,HIJA,2,13,1,2,0,0
1,2,34,1,Jefe/a,1,85,1,6,0,0
1,2,34,2,conyuge,2,80,1,6,0,0
1,2,34,3,nieto,1,16,0,2,1,1
1,2,35,1,Jefe/a,1,27,0,7,1,1
1,2,35,2,CONYUGE,2,38,1,7,0,0
1,2,35,3,HIJASTRA,2,7,1,2,0,0
1,2,35,4,HIJASTRO,1,5,1,1,0,0
1,2,35,5,HIJA,2,0,0,99,0,0
1,2,36,1,Jefe/a,2,44,1,7,1,1
1,2,36,2,conyuge,1,46,1,9,1,1
1,2,36,3,hijo,1,22,1,9,1,1
1,2,36,4,hija,2,21,1,9,1,1
1,2,36,5,hijo,1,12,1,2,0,0
1,2,37,1,Jefe/a,2,35,1,7,1,1
1,2,37,2,hijo,1,8,1,2,0,0
1,2,37,3,hijo,2,15,1,3,0,0
1,2,37,4,primo,1,27,0,7,1,0
1,2,38,1,Jefe/a,1,53,1,6,1,1
1,2,38,2,CONYUGE,2,49,1,8,0,0
1,2,38,3,HIJA,2,27,1,9,1,1
1,2,39,1,Jefe/a,1,43,1,8,1,1
1,2,39,2,CONYUGE,2,42,1,7,1,1
1,2,39,3,HIJO,1,6,1,2,0,0
1,2,40,1,Jefe/a,2,58,1,7,1,1
1,2,40,2,MADRE,2,81,1,6,0,0
1,2,41,1,Jefe/a,1,77,1,0,0,0
1,2,42,1,Jefe/a,1,78,1,6,0,0
1,2,42,2,CONYUGE,2,74,1,6,0,0
1,2,43,1,Jefe/a,2,31,1,10,1,1
1,2,43,2,HIJO,1,4,1,99,0,0
1,2,43,3,HIJA,2,2,1,99,0,0
1,2,44,1,Jefe/a,1,56,0,7,1,1
1,2,45,1,Jefe/a,1,37,1,10,1,1
1,2,45,2,CONYUGE,2,34,1,9,1,1
1,2,45,3,HIJO,1,14,1,2,0,0
1,2,45,4,HIJO,1,9,1,2,0,0
1,2,45,5,HIJO,1,3,1,99,0,0
1,2,46,1,Jefe/a,1,50,0,7,1,1
1,2,46,2,CONYUGE,2,50,0,7,0,0
1,2,46,3,HIJA,2,22,0,8,1,0
1,2,46,4,HIJO,1,20,0,9,1,0
1,2,46,5,HIJO,1,15,0,3,0,0
1,2,47,1,Jefe/a,1,33,1,10,1,1
1,2,47,2,CONYUGE,2,33,1,9,0,0
1,2,47,3,HIJA,2,11,1,2,0,0
1,2,47,4,HIJA,2,9,1,2,0,0
1,2,47,5,HIJO,1,4,1,99,0,0
1,2,48,1,Jefe/a,2,32,1,9,1,1
1,2,48,2,HIJA,2,14,1,2,0,0
1,2,48,3,HIJA,2,12,1,2,0,0
1,2,48,4,HIJO,1,0,1,99,0,0
1,2,49,1,Jefe/a,1,41,0,6,1,1
1,2,49,2,CONYUGE,2,36,0,7,1,1
1,2,49,3,HIJA,2,16,0,7,0,0
1,2,49,4,HIJA,2,15,0,2,0,0
1,2,49,5,HIJA,2,12,0,2,0,0
1,2,50,1,Jefe/a,1,30,1,9,1,1
1,2,50,2,CONYUGE,2,22,1,10,0,0
1,2,50,3,HIJA,2,1,1,99,0,0
1,2,51,1,Jefe/a,1,31,1,9,1,1
1,2,51,2,conyuge,2,25,1,9,1,1
1,2,51,3,hija,2,1,1,99,0,0
1,2,51,4,madre,2,50,1,6,0,0
1,2,52,1,Jefe/a,1,21,0,8,1,0
1,2,52,2,CONYUGE,2,24,0,10,1,1
1,2,52,3,HIJO,1,1,0,99,0,0
1,2,53,1,Jefe/a,2,48,0,6,1,1
1,2,53,2,hija,2,17,0,8,0,0
1,2,53,3,hijo,1,15,0,3,0,0
1,2,53,4,hijo,1,9,0,2,0,0
1,2,53,5,hijo,1,7,0,2,0,0
1,2,54,1,Jefe/a,2,50,1,6,1,1
1,2,54,2,hijo,1,12,1,2,0,0
1,2,55,1,Jefe/a,1,41,1,9,1,1
1,2,55,2,CONYUGE,2,42,1,10,1,1
1,2,55,3,HIJA,2,17,1,3,0,0
1,2,55,4,HIJO,1,15,1,3,0,0
1,2,55,5,HIJO,1,12,1,2,0,0
1,2,55,6,HIJO,1,5,1,0,0,0
1,2,56,1,Jefe/a,1,43,1,6,1,1
1,2,56,2,conyuge,2,41,1,6,1,1
1,2,56,3,hijo,1,18,1,8,1,0
1,2,56,4,hijo,1,16,1,2,0,0
1,2,56,5,hijo,1,15,1,3,0,0
1,2,56,6,hija,2,14,1,2,0,0
1,2,56,7,hijo,1,13,1,2,0,0
1,2,56,8,hijo,1,10,1,2,0,0
1,2,56,9,hija,2,9,1,2,0,0
1,2,57,1,Jefe/a,1,47,1,6,1,1
1,2,57,2,conyuge,2,46,1,8,1,1
1,2,57,3,hijo,1,20,1,7,1,0
1,2,57,4,hija,2,19,1,3,1,1
1,2,57,5,hijo,1,10,1,2,0,0
1,2,58,1,Jefe/a,2,74,1,6,0,0
1,2,59,1,Jefe/a,1,36,1,7,1,1
1,2,59,2,CONYUGE,2,28,1,7,1,0
1,2,59,3,HIJO,1,11,1,2,0,0
